depth	d18O	dD
424.691	-31.12	
424.742	-29.93	
424.794	-28.15	
424.845	-26.59	
424.897	-26.60	
424.948	-27.45	
425.000	-27.95	
425.052	-28.16	
425.103	-28.23	
425.155	-27.82	
425.206	-27.34	
425.258	-26.79	
425.309	-25.90	
425.361	-26.60	
425.413	-27.30	
425.464	-28.47	
425.516	-29.18	
425.567	-29.49	
425.619	-28.88	
425.670	-26.52	
425.722	-24.45	
425.773	-27.11	
425.825	-28.79	
425.877	-29.37	
425.928	-29.44	
425.980	-27.98	
426.031	-25.63	
426.083	-25.89	
426.134	-29.03	
426.186	-30.04	
426.237	-30.16	
426.289	-27.69	
426.340	-27.15	
426.392	-28.55	
426.443	-30.43	
426.495	-30.22	
426.546	-29.42	
426.598	-28.22	
426.649	-27.55	
426.701	-28.05	
426.752	-28.67	
426.804	-28.37	
426.856	-28.26	
426.907	-27.21	
426.958	-25.89	
427.010	-24.83	
427.061	-25.18	
427.113	-27.54	
427.164	-29.73	
427.216	-29.93	
427.267	-28.88	
427.319	-27.29	
427.370	-25.69	
427.422	-25.21	
427.473	-26.88	
427.525	-29.04	
427.576	-30.03	
427.628	-29.57	
427.679	-28.52	
427.731	-26.99	
427.782	-24.80	
427.834	-27.26	
427.885	-28.27	
427.937	-27.74	
427.988	-27.27	
428.040	-27.04	
428.091	-27.01	
428.142	-25.89	
428.194	-28.22	
428.245	-29.58	
428.297	-30.13	
428.348	-30.74	
428.400	-29.54	
428.451	-28.22	
428.503	-27.10	
428.554	-27.49	
428.605	-28.64	
428.657	-29.77	
428.708	-30.31	
428.760	-29.87	
428.811	-29.25	
428.863	-28.75	
428.914	-28.04	
428.965	-27.41	
429.017	-28.34	
429.068	-29.55	
429.120	-29.87	
429.171	-28.83	
429.222	-27.14	
429.274	-25.93	
429.325	-27.85	
429.377	-29.41	
429.428	-31.54	
429.480	-31.49	
429.531	-30.46	
429.582	-29.32	
429.634	-28.34	
429.685	-26.84	
429.736	-25.32	
429.788	-25.39	
429.839	-25.97	
429.891	-27.57	
429.942	-28.17	
429.993	-28.54	
430.045	-28.50	
430.096	-28.23	
430.148	-28.01	
430.199	-28.37	
430.250	-29.29	
430.302	-29.09	
430.353	-26.78	
430.404	-26.53	
430.456	-27.39	
430.507	-27.16	
430.558	-26.47	
430.610	-26.71	
430.661	-27.65	
430.713	-28.69	
430.764	-29.96	
430.815	-30.93	
430.867	-30.40	
430.918	-28.47	
430.969	-25.52	
431.021	-25.23	
431.072	-25.18	
431.123	-26.03	
431.175	-27.90	
431.226	-29.82	
431.277	-30.66	
431.329	-30.34	
431.380	-28.98	
431.431	-27.65	
431.483	-26.58	
431.534	-27.18	
431.585	-28.82	
431.636	-30.02	
431.688	-29.55	
431.739	-29.01	
431.790	-28.24	
431.842	-27.86	
431.893	-27.60	
431.944	-28.19	
431.996	-28.75	
432.047	-28.73	
432.098	-28.43	
432.150	-28.03	
432.201	-28.12	
432.252	-28.12	
432.303	-24.71	
432.355	-29.60	
432.406	-29.62	
432.457	-28.98	
432.509	-28.41	
432.560	-27.94	
432.611	-26.85	
432.662	-27.01	
432.714	-30.03	
432.765	-31.37	
432.816	-31.50	
432.867	-30.16	
432.919	-28.35	
432.970	-27.23	
433.021	-26.82	
433.072	-27.18	
433.124	-27.64	
433.175	-27.51	
433.226	-30.19	
433.277	-29.74	
433.329	-28.22	
433.380	-26.38	
433.431	-25.50	
433.482	-25.58	
433.534	-26.05	
433.585	-25.95	
433.636	-25.55	
433.687	-25.81	
433.739	-26.65	
433.790	-27.35	
433.841	-27.20	
433.892	-27.27	
433.944	-28.09	
433.995	-28.99	
434.046	-29.60	
434.097	-28.97	
434.148	-28.44	
434.200	-28.13	
434.251	-27.72	
434.302	-28.40	
434.353	-29.00	
434.404	-28.97	
434.456	-28.02	
434.507	-26.78	
434.558	-23.72	
434.609	-26.21	
434.660	-26.69	
434.712	-27.84	
434.763	-30.06	
434.814	-31.07	
434.865	-30.80	
434.916	-27.39	
434.968	-24.96	
435.019	-23.44	
435.070	-24.72	
435.121	-26.41	
435.172	-28.20	
435.223	-29.26	
435.275	-28.45	
435.326	-26.53	
435.377	-26.79	
435.428	-27.43	
435.479	-28.04	
435.530	-27.50	
435.582	-26.64	
435.633	-26.77	
435.684	-27.43	
435.735	-28.20	
435.786	-28.89	
435.837	-27.31	
435.888	-26.84	
435.940	-26.18	
435.991	-23.92	
436.042	-26.68	
436.093	-27.88	
436.144	-28.49	
436.195	-28.21	
436.246	-27.91	
436.298	-28.02	
436.349	-28.88	
436.400	-30.00	
436.451	-30.40	
436.502	-30.01	
436.553	-28.86	
436.604	-27.44	
436.655	-25.35	
436.707	-25.34	
436.758	-26.31	
436.809	-28.14	
436.860	-30.00	
436.911	-30.61	
436.962	-30.31	
437.013	-28.35	
437.064	-26.93	
437.115	-25.65	
437.166	-25.31	
437.218	-27.08	
437.269	-28.07	
437.320	-28.65	
437.371	-29.37	
437.422	-29.90	
437.473	-29.42	
437.524	-28.13	
437.575	-26.31	
437.626	-26.48	
437.677	-28.57	
437.728	-29.46	
437.779	-30.89	
437.831	-30.76	
437.882	-30.06	
437.933	-28.14	
437.984	-26.55	
438.035	-27.61	
438.086	-28.36	
438.137	-28.46	
438.188	-28.31	
438.239	-28.06	
438.290	-27.85	
438.341	-27.56	
438.392	-26.97	
438.443	-26.40	
438.494	-25.55	
438.545	-24.49	
438.596	-24.14	
438.647	-24.98	
438.698	-26.45	
438.749	-27.36	
438.800	-27.12	
438.851	-26.22	
438.902	-26.39	
438.954	-27.42	
439.005	-28.96	
439.056	-30.10	
439.107	-28.05	
439.158	-27.75	
439.209	-27.53	
439.260	-26.68	
439.311	-25.80	
439.362	-27.36	
439.413	-29.37	
439.464	-30.05	
439.515	-29.04	
439.566	-27.53	
439.617	-26.35	
439.668	-27.39	
439.719	-29.10	
439.770	-30.06	
439.821	-29.91	
439.872	-28.91	
439.923	-27.58	
439.974	-24.20	
440.025	-24.55	
440.076	-29.23	
440.127	-29.47	
440.177	-30.32	
440.228	-31.22	
440.279	-30.23	
440.330	-26.12	
440.381	-27.38	
440.432	-30.09	
440.483	-31.58	
440.534	-31.55	
440.585	-30.16	
440.636	-28.05	
440.687	-25.78	
440.738	-25.02	
440.789	-27.27	
440.840	-28.68	
440.891	-29.78	
440.942	-29.73	
440.993	-28.90	
441.044	-27.47	
441.095	-26.29	
441.146	-28.40	
441.197	-31.66	
441.248	-31.61	
441.298	-30.60	
441.349	-28.92	
441.400	-28.45	
441.451	-28.61	
441.502	-28.34	
441.553	-28.41	
441.604	-28.50	
441.655	-28.31	
441.706	-27.51	
441.757	-25.84	
441.808	-25.53	
441.859	-28.10	
441.909	-29.22	
441.960	-29.31	
442.011	-28.49	
442.062	-27.06	
442.113	-25.93	
442.164	-24.27	
442.215	-24.90	
442.266	-26.73	
442.317	-28.02	
442.368	-28.75	
442.418	-28.81	
442.469	-28.66	
442.520	-28.39	
442.571	-30.61	
442.622	-31.29	
442.673	-30.72	
442.724	-29.70	
442.775	-28.76	
442.825	-27.82	
442.876	-27.15	
442.927	-26.53	
442.978	-26.41	
443.029	-26.37	
443.080	-27.04	
443.131	-27.51	
443.181	-28.52	
443.232	-28.27	
443.283	-27.78	
443.334	-26.52	
443.385	-26.08	
443.436	-28.80	
443.487	-29.52	
443.537	-29.57	
443.588	-28.91	
443.639	-27.73	
443.690	-25.30	
443.741	-24.97	
443.792	-27.10	
443.842	-29.16	
443.893	-29.12	
443.944	-27.43	
443.995	-26.00	
444.046	-25.26	
444.097	-25.98	
444.147	-27.51	
444.198	-28.39	
444.249	-28.24	
444.300	-27.39	
444.351	-25.33	
444.401	-26.00	
444.452	-26.94	
444.503	-28.01	
444.554	-28.24	
444.605	-28.15	
444.655	-27.57	
444.706	-27.65	
444.757	-26.61	
444.808	-26.90	
444.859	-27.62	
444.909	-28.51	
444.960	-28.16	
445.011	-27.11	
445.062	-26.18	
445.112	-25.84	
445.163	-26.51	
445.214	-27.20	
445.265	-28.18	
445.316	-28.06	
445.366	-27.33	
445.417	-26.46	
445.468	-25.60	
445.519	-25.29	
445.569	-26.25	
445.620	-27.90	
445.671	-29.01	
445.722	-29.20	
445.772	-28.38	
445.823	-29.48	
445.874	-29.35	
445.925	-28.25	
445.975	-26.84	
446.026	-28.49	
446.077	-26.79	
446.128	-26.20	
446.178	-26.79	
446.229	-28.13	
446.280	-29.31	
446.331	-28.99	
446.381	-28.33	
446.432	-28.25	
446.483	-29.06	
446.533	-30.06	
446.584	-30.62	
446.635	-31.05	
446.686	-30.55	
446.736	-28.47	
446.787	-26.88	
446.838	-27.79	
446.889	-29.33	
446.939	-31.15	
446.990	-31.33	
447.041	-29.96	
447.091	-28.20	
447.142	-26.58	
447.193	-25.55	
447.243	-26.17	
447.294	-27.38	
447.345	-28.07	
447.395	-27.07	
447.446	-25.97	
447.497	-25.81	
447.548	-27.33	
447.598	-28.89	
447.649	-28.30	
447.700	-27.80	
447.750	-27.86	
447.801	-25.18	
447.852	-26.70	
447.902	-27.80	
447.953	-28.14	
448.004	-27.99	
448.054	-27.11	
448.105	-26.83	
448.156	-25.84	
448.206	-24.72	
448.257	-27.78	
448.308	-30.36	
448.358	-30.56	
448.409	-29.65	
448.459	-28.00	
448.510	-26.70	
448.561	-26.16	
448.611	-25.83	
448.662	-26.80	
448.713	-26.80	
448.763	-27.08	
448.814	-27.47	
448.865	-27.31	
448.915	-26.89	
448.966	-26.65	
449.016	-26.56	
449.067	-26.75	
449.118	-26.80	
449.168	-26.55	
449.219	-28.33	
449.270	-29.84	
449.320	-30.42	
449.371	-29.85	
449.421	-29.40	
449.472	-28.63	
449.523	-27.44	
449.573	-26.17	
449.624	-25.71	
449.674	-28.11	
449.725	-30.04	
449.776	-30.23	
449.826	-28.75	
449.877	-27.11	
449.927	-26.01	
449.978	-27.28	
450.029	-28.64	
450.079	-29.98	
450.130	-30.06	
450.180	-29.05	
450.231	-27.14	
450.281	-25.01	
450.332	-27.18	
450.383	-29.05	
450.433	-28.97	
450.484	-28.79	
450.534	-28.08	
450.585	-27.81	
450.635	-26.83	
450.686	-26.02	
450.736	-26.34	
450.787	-28.59	
450.838	-29.52	
450.888	-30.31	
450.939	-29.90	
450.989	-29.61	
451.040	-28.25	
451.090	-26.93	
451.141	-25.33	
451.191	-24.62	
451.242	-25.45	
451.292	-27.01	
451.343	-28.12	
451.394	-28.57	
451.444	-28.26	
451.495	-27.29	
451.545	-25.52	
451.596	-23.30	
451.646	-23.89	
451.697	-26.02	
451.747	-26.74	
451.798	-27.37	
451.848	-28.89	
451.899	-29.92	
451.949	-29.47	
452.000	-27.57	
452.050	-27.31	
452.101	-29.47	
452.151	-30.81	
452.202	-30.79	
452.252	-29.89	
452.303	-28.55	
452.353	-24.76	
452.404	-23.16	
452.454	-25.95	
452.505	-27.08	
452.555	-28.27	
452.606	-28.64	
452.656	-28.28	
452.707	-27.82	
452.757	-28.26	
452.808	-28.49	
452.858	-27.85	
452.909	-27.28	
452.959	-27.53	
453.009	-27.83	
453.060	-27.73	
453.110	-26.81	
453.161	-25.58	
453.211	-24.52	
453.262	-24.38	
453.312	-25.35	
453.363	-27.63	
453.413	-29.01	
453.464	-29.65	
453.514	-28.97	
453.564	-27.99	
453.615	-26.21	
453.665	-26.46	
453.716	-27.84	
453.766	-29.72	
453.817	-29.91	
453.867	-29.05	
453.917	-27.98	
453.968	-26.95	
454.018	-27.47	
454.069	-29.15	
454.119	-30.59	
454.170	-31.14	
454.220	-30.75	
454.270	-28.38	
454.321	-27.61	
454.371	-26.54	
454.422	-26.65	
454.472	-27.99	
454.522	-28.70	
454.573	-29.23	
454.623	-29.28	
454.674	-28.64	
454.724	-27.47	
454.774	-26.46	
454.825	-23.96	
454.875	-23.58	
454.926	-25.98	
454.976	-27.08	
455.026	-27.90	
455.077	-28.59	
455.127	-29.17	
455.178	-28.56	
455.228	-27.64	
455.278	-26.55	
455.329	-25.65	
455.379	-25.02	
455.429	-26.41	
455.480	-28.11	
455.530	-28.24	
455.581	-27.87	
455.631	-27.05	
455.681	-25.65	
455.732	-25.25	
455.782	-25.91	
455.832	-26.27	
455.883	-26.34	
455.933	-26.47	
455.983	-26.94	
456.034	-26.61	
456.084	-26.05	
456.134	-25.56	
456.185	-26.07	
456.235	-27.36	
456.285	-28.61	
456.336	-28.37	
456.386	-27.76	
456.436	-27.10	
456.487	-27.57	
456.537	-28.64	
456.587	-29.36	
456.638	-29.11	
456.688	-27.97	
456.738	-26.59	
456.789	-25.95	
456.839	-26.42	
456.889	-27.16	
456.940	-27.87	
456.990	-28.09	
457.040	-27.11	
457.091	-26.35	
457.141	-26.72	
457.191	-25.65	
457.241	-26.41	
457.292	-27.08	
457.342	-26.99	
457.392	-26.99	
457.443	-27.37	
457.493	-28.60	
457.543	-30.05	
457.593	-29.46	
457.644	-28.26	
457.694	-28.92	
457.744	-30.75	
457.795	-30.36	
457.845	-29.24	
457.895	-27.84	
457.945	-26.92	
457.996	-27.33	
458.046	-28.59	
458.096	-28.62	
458.146	-27.81	
458.197	-26.12	
458.247	-25.48	
458.297	-25.44	
458.347	-26.30	
458.398	-27.07	
458.448	-28.17	
458.498	-28.89	
458.548	-28.78	
458.599	-27.69	
458.649	-27.82	
458.699	-28.60	
458.749	-30.01	
458.800	-30.01	
458.850	-28.65	
458.900	-26.73	
458.950	-24.45	
459.001	-23.82	
459.051	-24.70	
459.101	-25.55	
459.151	-26.99	
459.201	-27.91	
459.252	-28.25	
459.302	-27.75	
459.352	-27.07	
459.402	-26.34	
459.453	-26.51	
459.503	-27.28	
459.553	-28.44	
459.603	-29.10	
459.653	-29.12	
459.704	-28.58	
459.754	-27.36	
459.804	-26.29	
459.854	-25.41	
459.904	-25.08	
459.955	-25.96	
460.005	-27.31	
460.055	-28.24	
460.105	-28.15	
460.155	-27.70	
460.205	-27.84	
460.256	-28.42	
460.306	-28.22	
460.356	-28.17	
460.406	-28.28	
460.456	-28.38	
460.507	-27.86	
460.557	-27.50	
460.607	-27.57	
460.657	-29.15	
460.707	-30.37	
460.757	-31.00	
460.807	-29.99	
460.858	-28.46	
460.908	-26.55	
460.958	-27.66	
461.008	-28.82	
461.058	-29.89	
461.108	-30.43	
461.159	-30.86	
461.209	-30.49	
461.259	-28.04	
461.309	-26.21	
461.359	-24.68	
461.409	-27.14	
461.459	-28.79	
461.509	-28.40	
461.560	-27.00	
461.610	-25.92	
461.660	-26.04	
461.710	-28.40	
461.760	-28.84	
461.810	-28.21	
461.860	-27.02	
461.910	-26.23	
461.961	-27.24	
462.011	-28.09	
462.061	-28.53	
462.111	-28.36	
462.161	-28.09	
462.211	-28.56	
462.261	-28.37	
462.311	-27.16	
462.361	-25.93	
462.411	-24.88	
462.462	-24.49	
462.512	-24.66	
462.562	-26.06	
462.612	-27.76	
462.662	-25.68	
462.712	-26.02	
462.762	-28.60	
462.812	-30.49	
462.862	-28.82	
462.912	-26.54	
462.962	-30.63	
463.012	-30.09	
463.062	-28.09	
463.113	-27.26	
463.163	-26.05	
463.213	-25.86	
463.263	-25.21	
463.313	-26.58	
463.363	-27.74	
463.413	-28.68	
463.463	-28.38	
463.513	-27.60	
463.563	-26.63	
463.613	-27.11	
463.663	-29.78	
463.713	-31.33	
463.763	-31.15	
463.813	-30.26	
463.863	-28.96	
463.913	-27.83	
463.963	-26.81	
464.013	-27.74	
464.063	-29.21	
464.113	-30.48	
464.163	-29.99	
464.213	-28.33	
464.263	-27.36	
464.313	-27.32	
464.363	-27.49	
464.413	-27.22	
464.463	-26.44	
464.514	-26.00	
464.564	-25.35	
464.614	-26.83	
464.664	-30.31	
464.714	-31.16	
464.764	-30.54	
464.814	-28.76	
464.864	-26.80	
464.914	-25.47	
464.964	-25.77	
465.014	-27.15	
465.063	-28.33	
465.113	-29.05	
465.163	-29.04	
465.213	-28.46	
465.263	-28.18	
465.313	-27.68	
465.363	-27.21	
465.413	-26.21	
465.463	-26.92	
465.513	-27.53	
465.563	-28.12	
465.613	-28.31	
465.663	-28.55	
465.713	-26.79	
465.763	-25.54	
465.813	-26.75	
465.863	-28.42	
465.913	-29.49	
465.963	-29.18	
466.013	-27.94	
466.063	-26.32	
466.113	-25.12	
466.163	-24.46	
466.213	-26.19	
466.263	-27.36	
466.313	-28.45	
466.362	-29.24	
466.412	-29.06	
466.462	-28.28	
466.512	-26.99	
466.562	-26.32	
466.612	-27.25	
466.662	-28.53	
466.712	-29.90	
466.762	-29.19	
466.812	-28.08	
466.862	-27.24	
466.912	-26.08	
466.962	-24.64	
467.011	-24.81	
467.061	-26.81	
467.111	-27.73	
467.161	-26.97	
467.211	-26.66	
467.261	-25.80	
467.311	-25.23	
467.361	-25.08	
467.411	-23.87	
467.461	-26.66	
467.510	-29.39	
467.560	-30.24	
467.610	-29.93	
467.660	-29.41	
467.710	-28.07	
467.760	-26.36	
467.810	-23.80	
467.860	-28.92	
467.909	-28.81	
467.959	-24.74	
468.009	-23.84	
468.059	-23.86	
468.109	-25.14	
468.159	-24.54	
468.209	-26.43	
468.259	-26.05	
468.308	-26.76	
468.358	-25.60	
468.408	-27.13	
468.458	-28.88	
468.508	-30.31	
468.558	-31.20	
468.608	-31.58	
468.657	-31.04	
468.707	-29.70	
468.757	-27.72	
468.807	-28.13	
468.857	-28.08	
468.907	-28.02	
468.956	-27.85	
469.006	-26.19	
469.056	-24.61	
469.106	-24.47	
469.156	-28.11	
469.206	-28.93	
469.255	-29.97	
469.305	-29.66	
469.355	-28.69	
469.405	-27.41	
469.455	-26.32	
469.504	-27.69	
469.554	-27.83	
469.604	-28.16	
469.654	-27.68	
469.704	-26.28	
469.753	-24.55	
469.803	-25.60	
469.853	-27.75	
469.903	-29.97	
469.953	-30.07	
470.002	-29.20	
470.052	-27.65	
470.102	-26.24	
470.152	-26.50	
470.202	-27.16	
470.251	-28.15	
470.301	-28.35	
470.351	-27.97	
470.401	-27.65	
470.450	-27.53	
470.500	-27.23	
470.550	-26.88	
470.600	-26.15	
470.650	-25.46	
470.699	-26.26	
470.749	-27.57	
470.799	-28.46	
470.849	-28.29	
470.898	-27.41	
470.948	-27.14	
470.998	-27.99	
471.048	-28.07	
471.097	-30.98	
471.147	-30.66	
471.197	-30.17	
471.247	-26.78	
471.296	-26.83	
471.346	-27.58	
471.396	-28.75	
471.445	-29.10	
471.495	-29.23	
471.545	-28.54	
471.595	-27.07	
471.644	-25.35	
471.694	-25.45	
471.744	-25.59	
471.794	-26.19	
471.843	-27.03	
471.893	-27.71	
471.943	-27.37	
471.992	-26.65	
472.042	-25.81	
472.092	-26.61	
472.142	-28.05	
472.191	-27.73	
472.241	-27.17	
472.291	-26.93	
472.340	-27.57	
472.390	-28.50	
472.440	-28.87	
472.489	-28.59	
472.539	-27.69	
472.589	-26.67	
472.639	-27.10	
472.688	-27.39	
472.738	-27.06	
472.788	-27.13	
472.837	-26.94	
472.887	-26.56	
472.937	-26.24	
472.986	-27.93	
473.036	-29.64	
473.086	-29.00	
473.135	-27.75	
473.185	-26.94	
473.235	-26.78	
473.284	-27.10	
473.334	-27.49	
473.384	-27.09	
473.433	-26.68	
473.483	-29.02	
473.533	-28.87	
473.582	-27.72	
473.632	-26.09	
473.681	-25.80	
473.731	-26.82	
473.781	-25.28	
473.830	-27.46	
473.880	-28.81	
473.930	-29.07	
473.979	-28.74	
474.029	-28.30	
474.079	-28.04	
474.128	-26.05	
474.178	-24.99	
474.227	-23.85	
474.277	-25.55	
474.327	-26.25	
474.376	-27.16	
474.426	-27.68	
474.476	-27.54	
474.525	-27.52	
474.575	-27.61	
474.624	-28.51	
474.674	-31.13	
474.724	-32.10	
474.773	-31.30	
474.823	-29.51	
474.872	-26.23	
474.922	-25.50	
474.972	-26.43	
475.021	-28.35	
475.071	-28.84	
475.120	-29.03	
475.170	-28.66	
475.219	-27.85	
475.269	-27.44	
475.319	-27.29	
475.368	-27.66	
475.418	-27.76	
475.467	-28.20	
475.517	-28.97	
475.567	-29.78	
475.616	-29.82	
475.666	-28.62	
475.715	-27.07	
475.765	-25.75	
475.814	-26.08	
475.864	-27.96	
475.913	-29.17	
475.963	-29.91	
476.013	-29.38	
476.062	-28.93	
476.112	-28.22	
476.161	-26.75	
476.211	-25.61	
476.260	-25.64	
476.310	-26.35	
476.359	-28.13	
476.409	-29.58	
476.458	-30.17	
476.508	-30.55	
476.558	-30.14	
476.607	-29.09	
476.657	-27.78	
476.706	-26.31	
476.756	-25.98	
476.805	-27.13	
476.855	-28.52	
476.904	-29.87	
476.954	-30.50	
477.003	-30.26	
477.053	-28.65	
477.102	-26.59	
477.152	-25.18	
477.201	-26.20	
477.251	-28.02	
477.300	-28.69	
477.350	-27.70	
477.399	-26.69	
477.449	-25.60	
477.498	-24.70	
477.548	-25.22	
477.597	-27.05	
477.647	-28.22	
477.696	-28.86	
477.746	-29.12	
477.795	-28.97	
477.845	-28.13	
477.894	-27.44	
477.944	-26.68	
477.993	-25.50	
478.043	-28.56	
478.092	-30.02	
478.141	-30.80	
478.191	-30.25	
478.240	-28.56	
478.290	-27.21	
478.339	-28.04	
478.389	-30.44	
478.438	-30.90	
478.488	-29.69	
478.537	-27.75	
478.587	-26.01	
478.636	-25.58	
478.685	-26.70	
478.735	-27.40	
478.784	-28.22	
478.834	-28.19	
478.883	-28.31	
478.933	-27.86	
478.982	-27.76	
479.032	-27.98	
479.081	-30.64	
479.130	-31.61	
479.180	-31.18	
479.229	-29.55	
479.279	-27.74	
479.328	-26.75	
479.378	-27.62	
479.427	-29.99	
479.476	-30.21	
479.526	-28.90	
479.575	-28.51	
479.625	-28.75	
479.674	-27.53	
479.723	-26.15	
479.773	-26.63	
479.822	-27.80	
479.872	-28.32	
479.921	-28.93	
479.970	-28.44	
480.020	-27.50	
480.069	-24.95	
480.119	-25.79	
480.168	-27.37	
480.217	-27.48	
480.267	-28.33	
480.316	-28.29	
480.365	-28.27	
480.415	-27.83	
480.464	-27.51	
480.514	-27.02	
480.563	-26.46	
480.612	-26.43	
480.662	-26.85	
480.711	-27.24	
480.760	-28.17	
480.810	-28.15	
480.859	-27.35	
480.909	-27.24	
480.958	-26.72	
481.007	-25.08	
481.057	-27.06	
481.106	-28.22	
481.155	-29.57	
481.205	-29.74	
481.254	-29.45	
481.303	-28.61	
481.353	-25.49	
481.402	-25.38	
481.451	-27.17	
481.501	-27.41	
481.550	-27.49	
481.599	-28.40	
481.649	-28.78	
481.698	-27.63	
481.747	-27.42	
481.797	-26.57	
481.846	-30.77	
481.895	-32.23	
481.945	-30.96	
481.994	-30.62	
482.043	-30.30	
482.093	-28.00	
482.142	-26.06	
482.191	-25.70	
482.240	-25.67	
482.290	-26.35	
482.339	-27.94	
482.388	-29.06	
482.438	-29.78	
482.487	-28.78	
482.536	-28.32	
482.586	-27.48	
482.635	-27.39	
482.684	-27.96	
482.733	-27.63	
482.783	-27.12	
482.832	-26.80	
482.881	-26.03	
482.931	-25.13	
482.980	-26.13	
483.029	-27.91	
483.078	-27.66	
483.128	-27.13	
483.177	-28.68	
483.226	-27.31	
483.275	-25.34	
483.325	-24.78	
483.374	-25.59	
483.423	-26.52	
483.472	-27.04	
483.522	-27.88	
483.571	-28.44	
483.620	-22.80	
483.669	-24.19	
483.719	-31.34	
483.768	-27.53	
483.817	-27.31	
483.866	-27.71	
483.916	-28.65	
483.965	-27.93	
484.014	-26.92	
484.063	-26.57	
484.113	-27.91	
484.162	-28.96	
484.211	-30.04	
484.260	-27.44	
484.309	-26.68	
484.359	-26.82	
484.408	-28.86	
484.457	-29.85	
484.506	-30.31	
484.556	-30.15	
484.605	-28.53	
484.654	-26.47	
484.703	-24.36	
484.752	-23.37	
484.802	-25.72	
484.851	-27.32	
484.900	-28.12	
484.949	-28.62	
484.998	-28.91	
485.048	-28.15	
485.097	-27.12	
485.146	-26.35	
485.195	-26.26	
485.244	-26.97	
485.294	-27.61	
485.343	-27.13	
485.392	-25.96	
485.441	-25.17	
485.490	-25.08	
485.539	-25.97	
485.589	-26.88	
485.638	-27.04	
485.687	-26.48	
485.736	-25.92	
485.785	-25.83	
485.834	-26.17	
485.884	-27.15	
485.933	-28.04	
485.982	-28.78	
486.031	-29.15	
486.080	-28.17	
486.129	-25.80	
486.179	-25.95	
486.228	-26.96	
486.277	-28.39	
486.326	-29.95	
486.375	-30.28	
486.424	-29.20	
486.473	-26.28	
486.523	-26.40	
486.572	-27.55	
486.621	-28.30	
486.670	-28.32	
486.719	-28.16	
486.768	-27.74	
486.817	-27.60	
486.866	-27.53	
486.916	-27.67	
486.965	-28.35	
487.014	-29.38	
487.063	-30.07	
487.112	-28.72	
487.161	-26.80	
487.210	-27.03	
487.259	-26.69	
487.308	-26.60	
487.358	-26.75	
487.407	-28.16	
487.456	-31.07	
487.505	-30.85	
487.554	-29.29	
487.603	-27.46	
487.652	-25.73	
487.701	-24.66	
487.750	-25.90	
487.799	-28.16	
487.848	-30.07	
487.897	-29.49	
487.947	-26.55	
487.996	-25.44	
488.045	-27.99	
488.094	-28.61	
488.143	-28.82	
488.192	-29.11	
488.241	-29.21	
488.290	-28.83	
488.339	-27.92	
488.388	-26.98	
488.437	-27.20	
488.486	-28.37	
488.535	-29.66	
488.584	-30.32	
488.633	-30.22	
488.683	-29.29	
488.732	-27.43	
488.781	-27.07	
488.830	-24.33	
488.879	-25.11	
488.928	-27.64	
488.977	-29.54	
489.026	-30.08	
489.075	-29.55	
489.124	-28.48	
489.173	-27.21	
489.222	-26.33	
489.271	-25.54	
489.320	-25.70	
489.369	-26.54	
489.418	-27.02	
489.467	-26.88	
489.516	-26.71	
489.565	-26.19	
489.614	-25.00	
489.663	-24.45	
489.712	-28.91	
489.761	-30.93	
489.810	-30.56	
489.859	-29.30	
489.908	-27.81	
489.957	-24.36	
490.006	-28.12	
490.055	-30.45	
490.104	-30.88	
490.153	-29.14	
490.202	-27.51	
490.251	-26.40	
490.300	-25.28	
490.349	-26.91	
490.398	-27.43	
490.447	-28.29	
490.496	-27.00	
490.545	-29.52	
490.594	-27.74	
490.643	-27.17	
490.692	-27.55	
490.741	-28.66	
490.790	-28.88	
490.839	-27.39	
490.888	-27.18	
490.937	-23.33	
490.986	-25.45	
491.035	-26.94	
491.084	-29.34	
491.133	-30.14	
491.181	-29.74	
491.230	-28.05	
491.279	-26.62	
491.328	-29.42	
491.377	-30.06	
491.426	-29.71	
491.475	-30.01	
491.524	-27.33	
491.573	-26.27	
491.622	-25.97	
491.671	-27.38	
491.720	-28.42	
491.769	-28.50	
491.818	-28.07	
491.867	-27.65	
491.915	-28.21	
491.964	-29.65	
492.013	-31.30	
492.062	-32.42	
492.111	-31.80	
492.160	-29.97	
492.209	-27.45	
492.258	-26.57	
492.307	-25.87	
492.356	-27.72	
492.405	-28.92	
492.453	-31.23	
492.502	-31.44	
492.551	-30.31	
492.600	-28.87	
492.649	-27.34	
492.698	-30.21	
492.747	-31.23	
492.796	-31.41	
492.845	-29.96	
492.893	-28.40	
492.942	-27.64	
492.991	-27.51	
493.040	-26.31	
493.089	-25.38	
493.138	-25.53	
493.187	-25.18	
493.236	-25.56	
493.284	-26.00	
493.333	-26.29	
493.382	-26.92	
493.431	-26.76	
493.480	-25.77	
493.529	-24.96	
493.578	-25.80	
493.626	-25.87	
493.675	-26.64	
493.724	-26.37	
493.773	-27.13	
493.822	-26.71	
493.871	-26.42	
493.920	-26.05	
493.968	-25.41	
494.017	-25.36	
494.066	-26.21	
494.115	-26.86	
494.164	-27.40	
494.213	-27.62	
494.261	-27.38	
494.310	-26.85	
494.359	-24.77	
494.408	-23.90	
494.457	-26.77	
494.506	-27.36	
494.554	-27.17	
494.603	-27.01	
494.652	-26.42	
494.701	-26.56	
494.750	-26.76	
494.798	-27.67	
494.847	-30.17	
